movie_id,title,year,tmdb_id,directors,actors,genres,tags,avg_rating,rating_count
55276,Michael Clayton,2007,4566,,,Drama Thriller,george clooney corporate espionage lawyers tilda swinton disillusionment sydney pollack slow pacing great acting,3.7565,2934
55278,Sleuth,2007,4520,,,Drama Mystery Thriller,jude law michael caine remake is a complete rewrite bechdel test:fail bechdel test:pass cinematography so bad it hurts good dialogue harold pinter,3.2452,157
55280,Lars and the Real Girl,2007,6615,,,Comedy Drama,mental illness ryan gosling small town delusion emily mortimer emotional weird cute,3.7543,1972
55282,30 Days of Night,2007,4513,,,Horror Thriller,vampire snow survival remote location blood josh hartnett bad acting david slade,3.0655,1404
55284,Rendition,2007,5125,,,Drama Thriller,torture clearplay terrorism 'show me the money! i can't hear you haji scream louder!' cia conspiracy corruption gavin hood,3.3986,355
55286,Things We Lost in the Fire,2007,3877,,,Drama Romance,addiction benicio del toro non-linear disjointed timeline drugs heroin loss david duchovny,3.5243,268
55288,Reservation Road,2007,8954,,,Drama Thriller,joaquin phoenix good but depressing guilt hit and run mark ruffalo clearplay crime death,3.2965,172
55290,Gone Baby Gone,2007,4771,,,Crime Drama Mystery,morgan freeman casey affleck police twist morality detective ed harris kidnapping,3.8241,2817
55292,"Comebacks, The",2007,10759,,,Comedy,imdb bottom 100,2.1062,80
55294,Weirdsville,2007,14251,,,Comedy Crime Drama,,3.125,12
55298,"Dog Problem, The",2006,14848,,,Comedy,dogs,2.6923,13
55324,Relative Strangers,2006,14930,,,Comedy,,2.25,14
55329,Alien Autopsy,2006,9773,,,Comedy Sci-Fi,,2.4643,28
55343,Straightheads (Closure),2007,13538,,,Crime Drama,gillian anderson nudity (topless),2.8333,12
55360,Climates (Iklimler),2006,18421,,,Drama,bd-r nuri bilge ceylan,3.2593,27
55363,"Assassination of Jesse James by the Coward Robert Ford, The",2007,4512,,,Crime Drama Western,brad pitt casey affleck western beautiful scenery visually appealing based on a true story sam rockwell tense,3.6414,1725
55369,Chronicle of a Summer (Chronique d'un été),1961,84972,,,Documentary,cinéma vérité confessional criterion edgar morin french new wave happiness jean rouch life,3.3611,18
55373,"Breaking Point, The",1950,37954,,,Crime Drama Film-Noir,bd-r michael curtiz might like,3.75,4
55389,"Nanny, The",1965,39893,,,Drama Thriller,bette davis creepy great acting hammer horror nanny obnoxious kid seen seth holt,3.6,10
55391,10th & Wolf,2006,13197,,,Crime Drama Thriller,a bad copy of departed which was a re-hash of infernal affairs,2.9943,88
55402,Beaufort,2007,15048,,,Action Drama War,,3.3796,54
55406,Civic Duty,2006,14041,,,Drama Thriller,,2.5,10
55408,"Killing Floor, The",2007,9898,,,Crime Horror Mystery,crime murder stalker,2.6,5
55417,Irina Palm,2007,1922,,,Drama,instant view might like prostitution sam garbarski seen 2011,3.5217,69
55419,I'm Reed Fish,2006,41044,,,Comedy Drama Romance,alexis bledel a.j. cook instant view jay baruchel,3.1875,56
55434,Between Heaven and Hell,1956,84567,,,Drama War,,3.25,2
55440,"Final Season, The",2007,15669,,,Drama,baseball bgab lrc bob*ola movie to see hd rachael leigh cook,3.3276,29
55442,Persepolis,2007,2011,,,Animation Drama,animation politics history iran coming of age social commentary revolution black and white,3.972,2249
55444,Control,2007,5708,,,Drama,joy division music biography black and white rock and roll suicide cinematography epilepsy,3.8394,928
55451,"Jane Austen Book Club, The",2007,5951,,,Drama Romance,lesbian bechdel test:pass hugh dancy emily blunt mothers and daughters adapted from:book hippies romance,3.404,354
55460,And the Pursuit of Happiness (La poursuite du bonheur),1986,114033,,,Documentary,louis malle,3.5,2
55462,Frostbitten (Frostbiten),2006,13319,,,Comedy Horror,characters no story,2.5,10
55467,Jonny Vang,2003,33688,,,Comedy Drama Mystery,,3.5455,11
55469,Graveyard of Honor (Shin jingi no hakaba),2002,20646,,,Action Crime Thriller,takashi miike,3.3125,8
55476,"Wood & Stock: Sexo, Orégano e Rock'n'Roll",2006,90374,,,Animation Comedy,,3.125,4
55485,Fugitive Pieces,2007,18613,,,Drama,nudity (topless),3.75,4
55487,Outlaw,2007,9911,,,Action Crime Drama Thriller,,3.1111,9
55489,"Good Time Girls, The (Bonnes femmes, Les)",1960,27419,,,Drama Mystery Romance,claude chabrol,3.7,10
55492,"Last Winter, The",2006,15667,,,Horror,few wide angle shots larry fessenden subtle,2.9302,43
55498,Silk,2007,14753,,,Adventure Drama Romance,nudity (full frontal) blindfold beautiful japanese girl beautiful scenery elegant japanese prostitute japan keira knightley melancholic girl,2.9167,78
55507,"Mary, Queen of Scots",1971,46067,,,Drama,70mm anamorphic blow-up history might like queen royalty,3.6579,19
55512,Can't Help Singing,1944,50155,,,Musical Western,,3.0,2
55517,I Want Someone to Eat Cheese With,2006,13066,,,Comedy,,3.0745,47
55549,Manufacturing Dissent,2007,27827,,,Documentary,documentary movie business politics,2.5,13
55553,Black Sheep,2006,3603,,,Comedy Horror,zombies sheep zombies mad scientist easily confused with other movie(s) (title) genetics splatter activism gore,3.0729,384
55555,"Edge of Heaven, The (Auf der anderen Seite)",2007,2014,,,Drama,interwoven lives turkish music death ensemble cast fatih akin prison cinematography complex characters,3.9137,342
55566,Tyler Perry's Why Did I Get Married?,2007,17202,,,Comedy Drama,african-american relationships tyler perry janet jackson sharon leal,2.7703,74
55577,Saw IV,2007,663,,,Crime Horror Thriller,psychological horror serial killer torture clever darren lynn bousman franchise mindfuck movie to see,2.8303,987
55603,My Mom's New Boyfriend,2008,9262,,,Action Comedy Romance Thriller,antonio banderas colin hanks fbi meg ryan robbery selma blair surveillance,2.9237,59
55620,For the Bible Tells Me So,2007,15651,,,Documentary,christianity gay homophobia religion daniel g. karslake documentary religion:xian repetitive,3.6327,113
55626,Gemini (Sôseiji),1999,27276,,,Drama Fantasy Horror Mystery Thriller,shin'ya tsukamoto,3.5,2
55628,"Monster Walks, The",1932,95560,,,Horror,bad acting dvd-video so bad it's good stereotypical black comic relief there is no monster and it doesn't walk,1.25,4
55652,Scum,1979,25476,,,Crime Drama,06/10 08/10 09/10 10/10 11/10 12/10 abuse alan clarke,3.6797,64
55659,Return to the 36th Chamber (Shao Lin da peng da shi),1980,48301,,,Action Comedy,chia-hui liu chia-liang liu fight choreography kung-fu martial arts training shaolin temple,3.0,5
55668,Full of It,2007,29362,,,Comedy Drama,,2.5714,14
55671,"Sea Wolf, The",1941,33931,,,Adventure Drama,bd-r michael curtiz might like,3.6364,11
55681,Valhalla,1986,12646,,,Adventure Animation Children Fantasy,jeffrey james varab peter madsen,2.875,4
55684,"City of Violence, The (Jjakpae)",2006,20605,,,Action Crime Drama,,3.6667,12
55687,My Kid Could Paint That,2007,14279,,,Documentary,art child prodigy fraud media opportunism painter painting stage parents,3.6092,206
55691,"Amanece, que no es poco",1989,20607,,,Comedy,absurdism funny spanish,3.5,6
55705,Secret Sunshine (Milyang),2007,2015,,,Comedy Drama Romance,chang-dong lee criterion,3.3958,24
55713,"Reckless Moment, The",1949,28007,,,Drama Film-Noir,bd-r might like,3.8,15
55721,Elite Squad (Tropa de Elite),2007,7347,,,Action Crime Drama Thriller,corruption rio de janeiro social commentary brazil favelas special police forces drugs police corruption,3.9705,898
55726,"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias)",2006,14421,,,Drama,1970s bab cinema brazil cao hamburger demagogue jewish jewish south america judaism,3.5982,56
55729,King of California,2007,5718,,,Comedy,mental illness buried treasure california costco less than 300 ratings mike cahill,3.2978,225
55732,Martian Child,2007,5126,,,Comedy Drama,mars adoption psychology children bgab lrc feel-good john cusack less than 300 ratings,3.5144,278
55737,Flight of the Living Dead,2007,16126,,,Action Horror Sci-Fi,aviation zombies,2.5833,6
55751,Decoys,2004,18442,,,Comedy Horror Sci-Fi,,2.0,3
55757,Chilly Scenes of Winter (Head Over Heels),1979,42173,,,Comedy Drama Romance,betamax joan micklin silver,3.2143,7
55765,American Gangster,2007,4982,,,Crime Drama Thriller,denzel washington russell crowe based on a true story ridley scott drugs corruption smuggling gangster,3.8254,5055
55768,Bee Movie,2007,5559,,,Animation Comedy,dreamworks computer animation ending kinda ruined it movie to see satire animated illogical jerry seinfeld,3.0109,915
55782,Citizen Dog (Mah nakorn),2004,25755,,,Comedy Fantasy Romance,,3.25,6
55805,Before the Devil Knows You're Dead,2007,7972,,,Crime Drama Thriller,philip seymour hoffman sidney lumet marisa tomei nudity (topless) albert finney non-linear ethan hawke r,3.5442,1177
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le)",2007,2013,,,Drama,based on a true story true story touching disability french beautiful great cinematography based on a book,3.9341,1540
55820,No Country for Old Men,2007,6977,,,Crime Drama,coen brothers great acting twist ending tommy lee jones dark javier bardem thriller violent,3.9944,10248
55826,Ripley Under Ground,2005,39127,,,Drama Romance Thriller,alan cumming barry pepper claire forlani tom wilkinson willem dafoe,3.1667,6
55830,Be Kind Rewind,2008,4953,,,Comedy,quirky creativity michel gondry heartwarming jack black amateur film making mos def jazz,3.2306,1511
55844,Itty Bitty Titty Committee,2007,10520,,,Comedy Drama Romance,lesbian nudity (topless) bad special effects no plot incoherent obnoxious,3.1204,54
55851,Crazy Love,2007,26336,,,Documentary,dan klores fisher stevens adultery bgab lrc netflix pg-13 pg-13:language including sexual references pg-13:mature thematic elements,3.4364,55
55854,"Fugitive, The",1947,37368,,,Drama,,3.5444,45
55856,Azur & Asmar (Azur et Asmar),2006,19026,,,Adventure Animation Children,fairy tale fantasy stylized animation,3.375,20
55872,August Rush,2007,5123,,,Drama Musical,inspirational power of music love of music music uplifting and compelling thought-provoking unique unreal dialogue,3.6075,800
55875,Space Is The Place,1974,16203,,,Sci-Fi,bizarre blaxploitation cult film free jazz,3.0,4
55888,"Dawn Rider, The",1935,53827,,,Western,,2.625,4
55895,"Desperate Hours, The",1955,18612,,,Drama Film-Noir Thriller,vistavision humphrey bogart 01/10 03/09 03/10 11/09 12/09 edgar award (best motion picture),3.7547,106
55901,"You, the Living (Du levande)",2007,5817,,,Comedy Drama Musical,surreal dark comedy best of rotten tomatoes: all time depressing episodic erlend's dvds library roy andersson,3.6948,172
55908,"Man from Earth, The",2007,13363,,,Drama Sci-Fi,philosophical thought-provoking intellectual excellent use of dialogue dialogue driven immortality entirely dialogue unique,3.9343,1751
55926,Hellfighters,1968,32726,,,Action Adventure,firefighters john wayne oil true story,3.3676,34
55946,Lions For Lambs,2007,4515,,,Drama Thriller War,no plot clearplay debate iraq war r politics robert redford,2.9871,309
55955,Fred Claus,2007,5375,,,Children Comedy Fantasy,acting christmas miracle david dobkin dialogue kevin spacey movie to see paul hiamatti script,2.7201,234
55995,Beowulf,2007,2310,,,Action Adventure Animation Fantasy IMAX,angelina jolie animation fantasy cg animation dragon robert zemeckis based on a poem john malkovich,3.0519,1532
55999,Mr. Magorium's Wonder Emporium,2007,2284,,,Children Comedy Fantasy,natalie portman magic dustin hoffman jason bateman children fantasy toys death,3.2733,472
56001,Love in the Time of Cholera,2007,6639,,,Drama Romance,nudity (topless) 'i don't care if you have cholera it's still heads or tails...call it' adapted from:book author:gabriel garcã­a mã¡rquez based on a book clearplay mike newell r,2.9592,147
56003,Southland Tales,2006,4723,,,Comedy Drama Sci-Fi Thriller,apocalypse dystopia puzzling surreal time travel weird sarah michelle gellar boring,2.7304,369
56006,Ever Since the World Ended,2001,29162,,,Fantasy Sci-Fi,existentialism natural dialogue post-apocalyptic survival,3.9,10
56009,"American Soldier, The (Der amerikanische Soldat)",1970,48267,,,Drama,criterion rainer werner fassbinder,3.0,1
56012,"Evening with Kevin Smith 2: Evening Harder, An",2006,16768,,,Comedy Documentary,kevin smith jason mewes crude humor j.m. kenny,3.6547,181
56015,Kansas City Confidential,1952,21296,,,Crime Drama Film-Noir Mystery,05/11 06/11 dvd-video fast paced film noir heist library noir,3.5603,58
56022,Harrison Bergeron,1995,24732,,,Drama Sci-Fi,based on a book bruce pittman kurt vonnegut,3.6154,13
56028,Rails & Ties,2007,15006,,,Drama,nudity (topless) nudity (topless - brief),2.6667,12
56030,Darfur Now,2007,24060,,,Documentary,darfur,3.1154,13
56051,Heavens Fall,2006,34898,,,Drama,add to prospects list,2.8,5
56060,I Served the King of England (Obsluhoval jsem anglického krále),2006,12555,,,Comedy Drama Romance War,nudity (topless) surreal clearplay comedy hotel jirí menzel music on dvr,3.5722,90
56067,Texas Terror,1935,22606,,,Action Romance Western,dvd-video,1.875,4
56069,Murder Party,2007,13561,,,Comedy Drama Horror Thriller,01/12 11/11 12/11,3.4286,21
56079,Smiley Face,2007,13168,,,Comedy,marijuana anna faris comedy drugs gregg araki stoner movie hulu,3.1128,133
56093,12,2007,20714,,,Crime Drama Thriller War,dialogue driven ethics nonsense psychology too long bad philoshphy courtroom dark,3.5533,75
56095,XXY,2007,11148,,,Drama,queer cinematography intersex lucía puenzo teenagers uruguay,3.6038,53
56098,"Steel Helmet, The",1951,46872,,,Action Drama War,bd-r criterion might like samuel fuller,3.6316,19
56102,Endgame: Blueprint for Global Enslavement,2007,18312,,,Documentary,alex jones,2.0,2
56141,Blame it on Fidel! (La faute à Fidel!),2006,17460,,,Drama,family life julie gavras,3.7083,72
56145,"Mist, The",2007,5876,,,Horror Sci-Fi,stephen king apocalypse survival atmospheric giant monster monster disaster social commentary,3.4844,1665
56152,Enchanted,2007,4523,,,Adventure Animation Children Comedy Fantasy Musical Romance,musical amy adams disney romance fairy tale humorous magic realism predictable,3.5939,2120
56156,Hitman,2007,1620,,,Action Crime Thriller,assassin russia video game adaptation bad acting based on a game timothy olyphant bad screenplay flat characters,3.0704,916
56158,This Christmas,2007,15250,,,Comedy Drama Romance,african-american family black film christmas good cast mekhi phifer sharon leal sloppy unfunny,2.7895,38
56165,P2,2007,13474,,,Horror Thriller,clearplay creepy franck khalfoun psychology r violence wacky,2.5536,112
56167,Om Shanti Om,2007,8079,,,Action Drama Musical Romance,bollywood shahrukh khan acting debut bad acting dancing in jokes indian irritating,3.1357,70
56169,Awake,2007,13483,,,Drama Thriller,twist ending jessica alba hayden christensen bob*ola boring clearplay jessica alba's beautiful ass kaf,3.1009,332
56171,"Golden Compass, The",2007,2268,,,Adventure Children Fantasy,based on a book fantasy world steampunk magic anti-religion coming of age nicole kidman phillip pullman,3.1813,1784
56174,I Am Legend,2007,6479,,,Action Horror Sci-Fi Thriller IMAX,post-apocalyptic zombies will smith alone in the world religion apocalypse sci-fi virus,3.4896,6467
56176,Alvin and the Chipmunks,2007,6477,,,Children Comedy,musical chipmunks cute dvd family friendly funny jacksonville redbox,2.518,612
56251,Futurama: Bender's Big Score,2007,7249,,,Animation Comedy Sci-Fi,based on a tv show futurama intelligent humor animation billy west sci fi 2d animation john di maggio,3.7684,1328
56253,Symbiopsychotaxiplasm: Take One,1968,44783,,,Documentary,bd-r cinéma vérité criterion william greaves,3.5714,14
56274,Margot at the Wedding,2007,13998,,,Drama,nicole kidman noah baumbach clearplay flora cross jack black jennifer jason leigh john turturro less than 300 ratings,3.013,270
56286,I'm Not There,2007,3902,,,Drama,bob dylan cate blanchett mindfuck confusing surreal surrealism 1960s allen ginsberg,3.4548,509
56294,Beyond the Law,1993,18631,,,Crime Drama Thriller,,2.3333,3
56313,"Shepherd of the Hills, The",1941,43308,,,Drama,henry hathaway,2.6667,3
